date,bikecounts,hour,temp,humidity,windspeed,visibility,dewpointtemp,solarradiation,rainfall,snowfall,spring,summer,winter,noholiday,functioningday
2018-05-09,1798.0,22,23.6,82,1.8,1673,20.3,0.0,0.0,0.0,0,0,0,1,1
2018-05-09,1219.0,23,23.0,83,1.8,1469,19.9,0.0,0.0,0.0,0,0,0,1,1
2018-06-09,963.0,0,22.5,83,0.5,1593,19.4,0.0,0.0,0.0,0,0,0,1,1
2018-06-09,743.0,1,21.9,85,0.2,1410,19.2,0.0,0.0,0.0,0,0,0,1,1
2018-06-09,531.0,2,21.6,86,0.2,1353,19.1,0.0,0.0,0.0,0,0,0,1,1
2018-06-09,320.0,3,21.5,85,0.1,1282,18.8,0.0,0.0,0.0,0,0,0,1,1
2018-06-09,215.0,4,21.6,87,0.4,951,19.3,0.0,0.0,0.0,0,0,0,1,1
2018-06-09,247.0,5,21.7,87,0.6,846,19.4,0.0,0.0,0.0,0,0,0,1,1
2018-06-09,680.0,6,21.4,84,0.8,1506,18.5,0.0,0.0,0.0,0,0,0,1,1
2018-06-09,1438.0,7,20.9,83,0.4,1388,17.8,0.09,0.0,0.0,0,0,0,1,1
2018-06-09,2270.0,8,21.8,77,0.9,1419,17.5,0.43,0.0,0.0,0,0,0,1,1
2018-06-09,1186.0,9,23.5,72,0.5,1485,18.1,0.95,0.0,0.0,0,0,0,1,1
2018-06-09,835.0,10,24.6,70,1.2,1454,18.7,0.96,0.0,0.0,0,0,0,1,1
2018-06-09,941.0,11,25.9,63,2.5,1693,18.3,1.32,0.0,0.0,0,0,0,1,1
2018-06-09,1041.0,12,26.9,60,2.3,1592,18.4,1.67,0.0,0.0,0,0,0,1,1
2018-06-09,1049.0,13,28.0,52,2.3,1642,17.2,1.85,0.0,0.0,0,0,0,1,1
2018-06-09,1032.0,14,27.9,47,3.2,1869,15.5,1.65,0.0,0.0,0,0,0,1,1
2018-06-09,1089.0,15,27.8,48,3.0,1880,15.7,0.93,0.0,0.0,0,0,0,1,1
2018-06-09,1292.0,16,26.9,55,3.9,1909,17.0,0.54,0.0,0.0,0,0,0,1,1
2018-06-09,1525.0,17,26.6,63,3.0,2000,18.9,0.43,0.0,0.0,0,0,0,1,1
2018-06-09,2497.0,18,25.8,58,2.9,2000,16.9,0.16,0.0,0.0,0,0,0,1,1
2018-06-09,1990.0,19,25.3,71,3.3,2000,19.6,0.05,0.0,0.0,0,0,0,1,1
2018-06-09,1900.0,20,25.1,71,3.6,2000,19.4,0.0,0.0,0.0,0,0,0,1,1
2018-06-09,1851.0,21,24.6,70,2.5,2000,18.7,0.0,0.0,0.0,0,0,0,1,1
2018-06-09,1641.0,22,24.3,71,2.5,1992,18.6,0.0,0.0,0.0,0,0,0,1,1
2018-06-09,562.0,23,23.9,71,4.7,1982,18.3,0.0,0.0,0.0,0,0,0,1,1
2018-07-09,556.0,0,21.3,82,3.5,1933,18.0,0.0,1.0,0.0,0,0,0,1,1
2018-07-09,345.0,1,21.6,77,2.6,1777,17.3,0.0,0.0,0.0,0,0,0,1,1
2018-07-09,259.0,2,21.3,76,2.2,1559,16.8,0.0,0.5,0.0,0,0,0,1,1
2018-07-09,259.0,3,21.1,75,1.8,1551,16.4,0.0,0.0,0.0,0,0,0,1,1
2018-07-09,185.0,4,20.8,66,1.5,1719,14.2,0.0,0.0,0.0,0,0,0,1,1
2018-07-09,247.0,5,20.5,67,1.2,1649,14.1,0.0,0.0,0.0,0,0,0,1,1
2018-07-09,624.0,6,20.2,70,1.6,1690,14.5,0.0,0.0,0.0,0,0,0,1,1
2018-07-09,1346.0,7,20.3,74,1.8,1372,15.5,0.07,0.0,0.0,0,0,0,1,1
2018-07-09,2260.0,8,20.5,78,2.5,1250,16.5,0.32,0.0,0.0,0,0,0,1,1
2018-07-09,1194.0,9,21.3,63,2.7,1969,13.9,1.15,0.0,0.0,0,0,0,1,1
2018-07-09,896.0,10,22.6,58,1.8,1962,13.9,2.02,0.0,0.0,0,0,0,1,1
2018-07-09,988.0,11,23.8,51,3.5,1970,13.0,2.62,0.0,0.0,0,0,0,1,1
2018-07-09,1213.0,12,24.2,50,3.8,2000,13.1,2.85,0.0,0.0,0,0,0,1,1
2018-07-09,1119.0,13,24.3,50,2.9,2000,13.2,2.37,0.0,0.0,0,0,0,1,1
2018-07-09,1187.0,14,25.2,43,3.2,1981,11.7,2.59,0.0,0.0,0,0,0,1,1
2018-07-09,1391.0,15,24.7,44,4.2,2000,11.6,1.92,0.0,0.0,0,0,0,1,1
2018-07-09,1577.0,16,25.2,39,2.8,1987,10.2,1.65,0.0,0.0,0,0,0,1,1
2018-07-09,2183.0,17,24.5,37,3.2,2000,8.8,1.04,0.0,0.0,0,0,0,1,1
2018-07-09,3154.0,18,24.4,34,2.4,2000,7.5,0.84,0.0,0.0,0,0,0,1,1
2018-07-09,2365.0,19,22.6,39,2.8,2000,7.9,0.14,0.0,0.0,0,0,0,1,1
2018-07-09,1959.0,20,21.6,43,1.4,2000,8.4,0.0,0.0,0.0,0,0,0,1,1
2018-07-09,1915.0,21,20.6,48,2.1,2000,9.1,0.0,0.0,0.0,0,0,0,1,1
2018-07-09,1796.0,22,19.8,51,1.2,2000,9.3,0.0,0.0,0.0,0,0,0,1,1
2018-07-09,1363.0,23,19.4,50,2.8,2000,8.6,0.0,0.0,0.0,0,0,0,1,1
2018-08-09,1107.0,0,19.2,53,3.7,2000,9.3,0.0,0.0,0.0,0,0,0,1,1
2018-08-09,1001.0,1,18.9,55,2.3,2000,9.6,0.0,0.0,0.0,0,0,0,1,1
2018-08-09,692.0,2,18.5,57,2.3,2000,9.8,0.0,0.0,0.0,0,0,0,1,1
2018-08-09,504.0,3,17.8,60,0.2,2000,9.9,0.0,0.0,0.0,0,0,0,1,1
2018-08-09,285.0,4,17.2,66,0.6,2000,10.7,0.0,0.0,0.0,0,0,0,1,1
2018-08-09,227.0,5,16.7,70,0.8,2000,11.1,0.0,0.0,0.0,0,0,0,1,1
2018-08-09,322.0,6,16.2,70,0.3,2000,10.7,0.0,0.0,0.0,0,0,0,1,1
2018-08-09,511.0,7,16.0,70,1.1,2000,10.5,0.11,0.0,0.0,0,0,0,1,1
2018-08-09,827.0,8,17.1,57,1.0,1979,8.5,0.76,0.0,0.0,0,0,0,1,1
2018-08-09,956.0,9,19.9,51,0.6,1906,9.4,1.46,0.0,0.0,0,0,0,1,1
2018-08-09,1096.0,10,22.2,43,0.9,1891,9.0,2.09,0.0,0.0,0,0,0,1,1
2018-08-09,1179.0,11,24.2,41,1.5,1818,10.1,2.62,0.0,0.0,0,0,0,1,1
2018-08-09,1273.0,12,25.2,36,2.4,1995,9.0,2.93,0.0,0.0,0,0,0,1,1
2018-08-09,1505.0,13,26.1,32,3.0,1985,8.1,3.06,0.0,0.0,0,0,0,1,1
2018-08-09,1554.0,14,26.8,31,2.8,2000,8.2,2.96,0.0,0.0,0,0,0,1,1
2018-08-09,1792.0,15,26.9,33,2.9,1997,9.2,2.65,0.0,0.0,0,0,0,1,1
2018-08-09,1943.0,16,27.7,32,1.4,2000,9.4,2.05,0.0,0.0,0,0,0,1,1
2018-08-09,2167.0,17,27.2,35,1.7,2000,10.3,1.32,0.0,0.0,0,0,0,1,1
2018-08-09,2255.0,18,25.7,38,1.5,2000,10.3,0.64,0.0,0.0,0,0,0,1,1
2018-08-09,1978.0,19,24.0,41,1.9,2000,9.9,0.1,0.0,0.0,0,0,0,1,1
2018-08-09,1944.0,20,22.8,45,2.0,2000,10.2,0.0,0.0,0.0,0,0,0,1,1
2018-08-09,1878.0,21,22.1,49,1.7,2000,10.8,0.0,0.0,0.0,0,0,0,1,1
2018-08-09,1675.0,22,21.5,51,2.0,2000,10.9,0.0,0.0,0.0,0,0,0,1,1
2018-08-09,1142.0,23,20.7,52,1.4,2000,10.4,0.0,0.0,0.0,0,0,0,1,1
2018-09-09,1185.0,0,19.6,53,1.5,2000,9.7,0.0,0.0,0.0,0,0,0,1,1
2018-09-09,835.0,1,18.8,54,0.1,2000,9.2,0.0,0.0,0.0,0,0,0,1,1
2018-09-09,589.0,2,18.1,57,0.3,2000,9.4,0.0,0.0,0.0,0,0,0,1,1
2018-09-09,395.0,3,17.4,57,0.6,2000,8.7,0.0,0.0,0.0,0,0,0,1,1
2018-09-09,264.0,4,17.0,59,0.0,2000,8.9,0.0,0.0,0.0,0,0,0,1,1
2018-09-09,165.0,5,16.3,66,0.5,2000,9.9,0.0,0.0,0.0,0,0,0,1,1
2018-09-09,255.0,6,15.8,69,0.9,2000,10.1,0.0,0.0,0.0,0,0,0,1,1
2018-09-09,366.0,7,15.7,68,0.9,2000,9.8,0.05,0.0,0.0,0,0,0,1,1
2018-09-09,644.0,8,17.4,56,0.8,2000,8.5,0.49,0.0,0.0,0,0,0,1,1
2018-09-09,803.0,9,20.4,51,1.8,2000,9.9,1.43,0.0,0.0,0,0,0,1,1
2018-09-09,928.0,10,22.9,45,1.5,2000,10.3,2.1,0.0,0.0,0,0,0,1,1
2018-09-09,1051.0,11,24.4,41,1.3,1982,10.2,2.61,0.0,0.0,0,0,0,1,1
2018-09-09,1220.0,12,25.9,39,1.2,1950,10.8,2.89,0.0,0.0,0,0,0,1,1
2018-09-09,1432.0,13,27.2,32,1.7,2000,9.0,3.12,0.0,0.0,0,0,0,1,1
2018-09-09,1662.0,14,28.2,29,2.0,2000,8.4,3.09,0.0,0.0,0,0,0,1,1
2018-09-09,1877.0,15,28.9,27,1.8,2000,8.0,2.9,0.0,0.0,0,0,0,1,1
2018-09-09,2099.0,16,27.1,35,0.9,2000,10.3,1.27,0.0,0.0,0,0,0,1,1
2018-09-09,2201.0,17,27.7,33,1.1,2000,9.9,1.21,0.0,0.0,0,0,0,1,1
2018-09-09,2368.0,18,26.0,35,0.3,2000,9.3,0.2,0.0,0.0,0,0,0,1,1
2018-09-09,2033.0,19,24.1,56,2.5,2000,14.7,0.04,0.0,0.0,0,0,0,1,1
2018-09-09,1930.0,20,22.9,58,2.6,2000,14.1,0.0,0.0,0.0,0,0,0,1,1
2018-09-09,1820.0,21,22.2,57,1.2,2000,13.2,0.0,0.0,0.0,0,0,0,1,1
2018-09-09,1291.0,22,21.8,54,1.6,2000,12.0,0.0,0.0,0.0,0,0,0,1,1
2018-09-09,941.0,23,21.2,56,2.5,2000,12.0,0.0,0.0,0.0,0,0,0,1,1
2018-10-09,792.0,0,20.7,57,1.8,2000,11.8,0.0,0.0,0.0,0,0,0,1,1
2018-10-09,487.0,1,20.5,58,1.7,2000,11.9,0.0,0.0,0.0,0,0,0,1,1
2018-10-09,332.0,2,20.0,59,1.5,2000,11.7,0.0,0.0,0.0,0,0,0,1,1
2018-10-09,176.0,3,19.7,60,1.9,2000,11.7,0.0,0.0,0.0,0,0,0,1,1
2018-10-09,188.0,4,19.4,61,1.6,2000,11.6,0.0,0.0,0.0,0,0,0,1,1
2018-10-09,226.0,5,19.1,62,1.6,2000,11.6,0.0,0.0,0.0,0,0,0,1,1
2018-10-09,691.0,6,18.7,64,0.9,2000,11.7,0.0,0.0,0.0,0,0,0,1,1
2018-10-09,1463.0,7,18.9,63,1.8,2000,11.6,0.09,0.0,0.0,0,0,0,1,1
2018-10-09,2278.0,8,20.1,57,1.6,2000,11.3,0.73,0.0,0.0,0,0,0,1,1
2018-10-09,1125.0,9,22.3,52,1.9,2000,11.9,1.43,0.0,0.0,0,0,0,1,1
2018-10-09,862.0,10,24.0,47,1.6,1996,11.9,2.08,0.0,0.0,0,0,0,1,1
2018-10-09,934.0,11,25.3,44,1.2,1948,12.1,2.59,0.0,0.0,0,0,0,1,1
2018-10-09,1095.0,12,26.7,40,1.4,2000,11.9,2.92,0.0,0.0,0,0,0,1,1
2018-10-09,1057.0,13,27.1,38,1.7,2000,11.5,2.56,0.0,0.0,0,0,0,1,1
2018-10-09,1064.0,14,27.8,37,1.4,1983,11.7,2.67,0.0,0.0,0,0,0,1,1
2018-10-09,1249.0,15,27.6,38,1.4,2000,11.9,2.09,0.0,0.0,0,0,0,1,1
2018-10-09,1467.0,16,27.5,39,1.5,2000,12.3,1.46,0.0,0.0,0,0,0,1,1
2018-10-09,2147.0,17,26.6,40,1.4,2000,11.8,0.69,0.0,0.0,0,0,0,1,1
2018-10-09,3298.0,18,25.9,42,1.1,2000,11.9,0.48,0.0,0.0,0,0,0,1,1
2018-10-09,2518.0,19,24.4,47,2.0,2000,12.3,0.05,0.0,0.0,0,0,0,1,1
2018-10-09,2240.0,20,23.4,48,1.8,2000,11.7,0.0,0.0,0.0,0,0,0,1,1
2018-10-09,2090.0,21,22.5,48,1.4,2000,10.9,0.0,0.0,0.0,0,0,0,1,1
2018-10-09,1779.0,22,21.7,50,1.6,2000,10.8,0.0,0.0,0.0,0,0,0,1,1
2018-10-09,1223.0,23,20.8,51,1.7,2000,10.2,0.0,0.0,0.0,0,0,0,1,1
2018-11-09,910.0,0,20.1,52,1.5,2000,9.9,0.0,0.0,0.0,0,0,0,1,1
2018-11-09,662.0,1,19.5,52,1.3,2000,9.3,0.0,0.0,0.0,0,0,0,1,1
2018-11-09,435.0,2,18.9,52,1.1,2000,8.8,0.0,0.0,0.0,0,0,0,1,1
2018-11-09,261.0,3,18.2,52,1.5,2000,8.1,0.0,0.0,0.0,0,0,0,1,1
2018-11-09,193.0,4,17.7,52,1.5,2000,7.7,0.0,0.0,0.0,0,0,0,1,1
2018-11-09,258.0,5,17.2,54,1.3,2000,7.7,0.0,0.0,0.0,0,0,0,1,1
2018-11-09,678.0,6,17.0,55,1.2,2000,7.8,0.0,0.0,0.0,0,0,0,1,1
2018-11-09,1556.0,7,16.9,55,1.4,2000,7.7,0.07,0.0,0.0,0,0,0,1,1
2018-11-09,2369.0,8,17.8,53,1.4,2000,8.0,0.51,0.0,0.0,0,0,0,1,1
2018-11-09,1234.0,9,19.8,49,1.9,2000,8.7,1.24,0.0,0.0,0,0,0,1,1
2018-11-09,922.0,10,21.9,43,1.1,2000,8.7,1.89,0.0,0.0,0,0,0,1,1
2018-11-09,1012.0,11,23.7,40,2.0,2000,9.2,2.6,0.0,0.0,0,0,0,1,1
2018-11-09,1192.0,12,24.5,40,1.3,1973,10.0,2.64,0.0,0.0,0,0,0,1,1
2018-11-09,1102.0,13,25.7,40,2.2,1997,11.0,2.98,0.0,0.0,0,0,0,1,1
2018-11-09,1115.0,14,25.8,37,1.5,1995,9.9,2.22,0.0,0.0,0,0,0,1,1
2018-11-09,1222.0,15,26.0,40,1.9,2000,11.3,1.53,0.0,0.0,0,0,0,1,1
2018-11-09,1527.0,16,25.5,44,1.4,2000,12.3,1.0,0.0,0.0,0,0,0,1,1
2018-11-09,2171.0,17,25.4,44,1.2,2000,12.2,0.84,0.0,0.0,0,0,0,1,1
2018-11-09,3222.0,18,24.7,45,0.7,2000,11.9,0.3,0.0,0.0,0,0,0,1,1
2018-11-09,2455.0,19,23.7,49,1.8,2000,12.3,0.03,0.0,0.0,0,0,0,1,1
2018-11-09,2072.0,20,22.9,48,1.2,2000,11.2,0.0,0.0,0.0,0,0,0,1,1
2018-11-09,2018.0,21,22.2,50,1.3,2000,11.2,0.0,0.0,0.0,0,0,0,1,1
2018-11-09,1868.0,22,21.6,52,1.9,2000,11.3,0.0,0.0,0.0,0,0,0,1,1
2018-11-09,1240.0,23,20.9,53,1.8,2000,10.9,0.0,0.0,0.0,0,0,0,1,1
2018-12-09,949.0,0,20.2,54,1.2,2000,10.5,0.0,0.0,0.0,0,0,0,1,1
2018-12-09,691.0,1,19.6,56,1.2,2000,10.5,0.0,0.0,0.0,0,0,0,1,1
2018-12-09,462.0,2,19.0,56,0.9,2000,10.0,0.0,0.0,0.0,0,0,0,1,1
2018-12-09,297.0,3,18.4,57,1.3,2000,9.7,0.0,0.0,0.0,0,0,0,1,1
2018-12-09,215.0,4,18.0,59,1.5,2000,9.8,0.0,0.0,0.0,0,0,0,1,1
2018-12-09,241.0,5,17.5,60,1.6,2000,9.6,0.0,0.0,0.0,0,0,0,1,1
2018-12-09,656.0,6,17.0,63,1.3,2000,9.8,0.0,0.0,0.0,0,0,0,1,1
2018-12-09,1551.0,7,16.8,61,1.3,2000,9.2,0.06,0.0,0.0,0,0,0,1,1
2018-12-09,2391.0,8,18.2,56,1.5,1994,9.2,0.62,0.0,0.0,0,0,0,1,1
2018-12-09,1234.0,9,20.8,48,1.1,2000,9.3,1.38,0.0,0.0,0,0,0,1,1
2018-12-09,923.0,10,22.7,45,1.5,2000,10.1,2.08,0.0,0.0,0,0,0,1,1
2018-12-09,1017.0,11,24.8,44,2.1,1955,11.7,2.55,0.0,0.0,0,0,0,1,1
2018-12-09,1165.0,12,26.3,44,1.2,1966,13.0,2.91,0.0,0.0,0,0,0,1,1
2018-12-09,1066.0,13,26.8,45,1.8,1984,13.8,2.6,0.0,0.0,0,0,0,1,1
2018-12-09,1087.0,14,26.9,45,1.6,2000,13.9,2.27,0.0,0.0,0,0,0,1,1
2018-12-09,1251.0,15,27.7,41,1.6,1969,13.2,1.98,0.0,0.0,0,0,0,1,1
2018-12-09,1494.0,16,27.8,42,1.7,1974,13.7,1.98,0.0,0.0,0,0,0,1,1
2018-12-09,2129.0,17,27.8,41,1.9,1999,13.3,1.27,0.0,0.0,0,0,0,1,1
2018-12-09,3256.0,18,27.0,44,1.4,2000,13.6,0.62,0.0,0.0,0,0,0,1,1
2018-12-09,2443.0,19,25.4,50,0.6,2000,14.2,0.07,0.0,0.0,0,0,0,1,1
2018-12-09,2146.0,20,24.0,56,0.5,1890,14.6,0.0,0.0,0.0,0,0,0,1,1
2018-12-09,2012.0,21,23.2,57,1.1,2000,14.2,0.0,0.0,0.0,0,0,0,1,1
2018-12-09,1824.0,22,22.6,60,1.0,2000,14.4,0.0,0.0,0.0,0,0,0,1,1
2018-12-09,1309.0,23,22.2,62,0.8,2000,14.5,0.0,0.0,0.0,0,0,0,1,1
2018-09-13,968.0,0,21.9,62,1.0,1822,14.2,0.0,0.0,0.0,0,0,0,1,1
2018-09-13,736.0,1,21.5,65,1.0,2000,14.6,0.0,0.0,0.0,0,0,0,1,1
2018-09-13,437.0,2,21.2,66,0.8,2000,14.5,0.0,0.0,0.0,0,0,0,1,1
2018-09-13,304.0,3,20.9,68,1.7,2000,14.7,0.0,0.0,0.0,0,0,0,1,1
2018-09-13,240.0,4,20.7,69,1.3,2000,14.8,0.0,0.0,0.0,0,0,0,1,1
2018-09-13,248.0,5,20.5,70,1.2,2000,14.8,0.0,0.0,0.0,0,0,0,1,1
2018-09-13,655.0,6,20.3,71,1.6,2000,14.8,0.0,0.0,0.0,0,0,0,1,1
2018-09-13,1448.0,7,20.5,69,1.4,2000,14.6,0.03,0.0,0.0,0,0,0,1,1
2018-09-13,2329.0,8,20.9,68,1.3,2000,14.7,0.18,0.0,0.0,0,0,0,1,1
2018-09-13,1322.0,9,21.8,64,1.6,2000,14.6,0.52,0.0,0.0,0,0,0,1,1
2018-09-13,915.0,10,22.7,61,0.9,2000,14.7,0.82,0.0,0.0,0,0,0,1,1
2018-09-13,972.0,11,23.5,61,1.2,2000,15.5,0.95,0.0,0.0,0,0,0,1,1
2018-09-13,1119.0,12,24.3,59,1.5,2000,15.7,1.12,0.0,0.0,0,0,0,1,1
2018-09-13,1014.0,13,25.1,56,2.0,1964,15.6,1.41,0.0,0.0,0,0,0,1,1
2018-09-13,1097.0,14,27.2,49,1.5,1945,15.5,2.54,0.0,0.0,0,0,0,1,1
2018-09-13,1200.0,15,27.8,49,1.4,1963,16.1,1.97,0.0,0.0,0,0,0,1,1
2018-09-13,1436.0,16,28.2,48,1.4,1995,16.1,1.7,0.0,0.0,0,0,0,1,1
2018-09-13,2021.0,17,27.9,51,1.4,2000,16.8,1.19,0.0,0.0,0,0,0,1,1
2018-09-13,3146.0,18,26.7,56,1.8,2000,17.1,0.47,0.0,0.0,0,0,0,1,1
2018-09-13,2365.0,19,25.4,61,0.6,2000,17.3,0.03,0.0,0.0,0,0,0,1,1
2018-09-13,2003.0,20,24.6,62,0.9,2000,16.8,0.0,0.0,0.0,0,0,0,1,1
2018-09-13,2000.0,21,23.8,67,0.6,2000,17.2,0.0,0.0,0.0,0,0,0,1,1
2018-09-13,1713.0,22,22.8,70,1.0,2000,17.0,0.0,0.0,0.0,0,0,0,1,1
2018-09-13,1303.0,23,22.4,73,0.3,1980,17.3,0.0,0.0,0.0,0,0,0,1,1
2018-09-14,971.0,0,22.1,74,1.1,1962,17.2,0.0,0.0,0.0,0,0,0,1,1
2018-09-14,775.0,1,21.6,75,1.1,1671,16.9,0.0,0.0,0.0,0,0,0,1,1
2018-09-14,482.0,2,21.3,75,1.1,2000,16.6,0.0,0.0,0.0,0,0,0,1,1
2018-09-14,349.0,3,21.0,76,0.7,1995,16.6,0.0,0.0,0.0,0,0,0,1,1
2018-09-14,223.0,4,20.7,76,1.0,2000,16.3,0.0,0.0,0.0,0,0,0,1,1
2018-09-14,249.0,5,20.7,77,0.9,2000,16.5,0.0,0.0,0.0,0,0,0,1,1
2018-09-14,644.0,6,20.4,78,1.0,2000,16.4,0.0,0.0,0.0,0,0,0,1,1
2018-09-14,1456.0,7,20.5,76,1.3,2000,16.1,0.06,0.0,0.0,0,0,0,1,1
2018-09-14,2253.0,8,21.4,70,1.5,1986,15.6,0.38,0.0,0.0,0,0,0,1,1
2018-09-14,1201.0,9,22.3,69,1.3,2000,16.3,0.61,0.0,0.0,0,0,0,1,1
2018-09-14,936.0,10,23.3,65,1.4,1996,16.3,0.76,0.0,0.0,0,0,0,1,1
2018-09-14,982.0,11,24.0,64,1.3,2000,16.7,0.95,0.0,0.0,0,0,0,1,1
2018-09-14,1088.0,12,25.3,56,1.2,1960,15.8,1.35,0.0,0.0,0,0,0,1,1
2018-09-14,1155.0,13,26.4,57,1.2,2000,17.1,1.8,0.0,0.0,0,0,0,1,1
2018-09-14,1199.0,14,26.3,58,1.5,1986,17.3,1.37,0.0,0.0,0,0,0,1,1
2018-09-14,1347.0,15,26.6,55,1.8,2000,16.8,1.1,0.0,0.0,0,0,0,1,1
2018-09-14,1503.0,16,26.3,57,1.6,2000,17.0,0.72,0.0,0.0,0,0,0,1,1
2018-09-14,2059.0,17,25.9,56,1.7,2000,16.4,0.42,0.0,0.0,0,0,0,1,1
2018-09-14,2826.0,18,25.7,57,1.5,2000,16.5,0.24,0.0,0.0,0,0,0,1,1
2018-09-14,1996.0,19,25.3,60,1.2,2000,16.9,0.04,0.0,0.0,0,0,0,1,1
2018-09-14,1869.0,20,25.0,61,1.1,2000,16.9,0.0,0.0,0.0,0,0,0,1,1
2018-09-14,1259.0,21,24.7,61,1.6,2000,16.6,0.0,0.0,0.0,0,0,0,1,1
2018-09-14,567.0,22,24.0,73,2.1,1541,18.8,0.0,0.0,0.0,0,0,0,1,1
2018-09-14,810.0,23,22.3,87,1.1,1810,20.0,0.0,0.5,0.0,0,0,0,1,1
2018-09-15,906.0,0,21.8,83,1.5,2000,18.7,0.0,0.0,0.0,0,0,0,1,1
2018-09-15,881.0,1,21.8,79,1.4,2000,17.9,0.0,0.0,0.0,0,0,0,1,1
2018-09-15,580.0,2,21.7,78,1.0,2000,17.6,0.0,0.0,0.0,0,0,0,1,1
2018-09-15,302.0,3,21.6,80,1.2,2000,17.9,0.0,0.0,0.0,0,0,0,1,1
2018-09-15,234.0,4,21.2,83,0.6,2000,18.1,0.0,0.1,0.0,0,0,0,1,1
2018-09-15,169.0,5,21.1,82,0.8,2000,17.8,0.0,0.0,0.0,0,0,0,1,1
2018-09-15,272.0,6,21.0,84,0.9,2000,18.1,0.0,0.1,0.0,0,0,0,1,1
2018-09-15,453.0,7,21.2,84,0.3,2000,18.3,0.05,0.0,0.0,0,0,0,1,1
2018-09-15,829.0,8,21.7,78,0.3,2000,17.6,0.21,0.0,0.0,0,0,0,1,1
2018-09-15,934.0,9,22.7,72,1.2,2000,17.3,0.59,0.0,0.0,0,0,0,1,1
2018-09-15,1017.0,10,24.4,65,1.6,1972,17.3,1.42,0.0,0.0,0,0,0,1,1
2018-09-15,1212.0,11,25.2,64,1.2,1938,17.8,1.31,0.0,0.0,0,0,0,1,1
2018-09-15,1284.0,12,25.4,63,0.9,2000,17.8,1.01,0.0,0.0,0,0,0,1,1
2018-09-15,1465.0,13,25.8,65,1.0,1996,18.7,1.12,0.0,0.0,0,0,0,1,1
2018-09-15,1474.0,14,25.7,67,1.2,2000,19.1,0.9,0.0,0.0,0,0,0,1,1
2018-09-15,1077.0,15,25.2,71,0.2,2000,19.5,0.41,0.0,0.0,0,0,0,1,1
2018-09-15,1273.0,16,24.4,74,0.6,1996,19.4,0.13,0.0,0.0,0,0,0,1,1
2018-09-15,1474.0,17,24.4,75,0.6,2000,19.6,0.17,0.0,0.0,0,0,0,1,1
2018-09-15,1566.0,18,24.2,76,1.2,2000,19.6,0.12,0.0,0.0,0,0,0,1,1
2018-09-15,1578.0,19,23.8,78,2.2,1991,19.7,0.0,0.0,0.0,0,0,0,1,1
2018-09-15,1613.0,20,23.5,80,1.7,1621,19.8,0.0,0.0,0.0,0,0,0,1,1
2018-09-15,1710.0,21,23.3,80,0.7,1877,19.6,0.0,0.0,0.0,0,0,0,1,1
2018-09-15,1566.0,22,23.1,79,0.6,1891,19.2,0.0,0.0,0.0,0,0,0,1,1
2018-09-15,1210.0,23,22.9,81,0.9,1550,19.4,0.0,0.0,0.0,0,0,0,1,1
2018-09-16,1014.0,0,22.8,82,1.5,935,19.5,0.0,0.0,0.0,0,0,0,1,1
2018-09-16,764.0,1,22.8,84,0.9,827,19.9,0.0,0.0,0.0,0,0,0,1,1
2018-09-16,432.0,2,22.8,85,0.8,708,20.1,0.0,0.0,0.0,0,0,0,1,1
2018-09-16,258.0,3,22.6,89,0.6,578,20.6,0.0,0.2,0.0,0,0,0,1,1
2018-09-16,188.0,4,22.5,89,0.7,444,20.5,0.0,0.3,0.0,0,0,0,1,1
2018-09-16,123.0,5,22.2,90,1.4,514,20.4,0.0,0.0,0.0,0,0,0,1,1
2018-09-16,137.0,6,22.0,90,1.3,471,20.2,0.0,0.0,0.0,0,0,0,1,1
2018-09-16,258.0,7,21.9,95,1.3,424,21.0,0.02,0.0,0.0,0,0,0,1,1
2018-09-16,464.0,8,21.9,88,1.6,601,19.8,0.17,0.0,0.0,0,0,0,1,1
2018-09-16,725.0,9,22.3,84,1.9,751,19.4,0.47,0.0,0.0,0,0,0,1,1
2018-09-16,813.0,10,22.9,74,1.3,1162,18.0,0.84,0.0,0.0,0,0,0,1,1
2018-09-16,1014.0,11,23.4,61,2.1,1964,15.4,0.91,0.0,0.0,0,0,0,1,1
2018-09-16,989.0,12,23.7,64,1.9,1474,16.4,0.79,0.0,0.0,0,0,0,1,1
2018-09-16,754.0,13,23.6,66,2.1,1689,16.8,0.87,0.0,0.0,0,0,0,1,1
2018-09-16,409.0,14,23.4,72,2.2,682,18.0,0.73,0.0,0.0,0,0,0,1,1
2018-09-16,222.0,15,23.2,83,1.5,349,20.1,0.77,0.5,0.0,0,0,0,1,1
2018-09-16,142.0,16,22.5,86,2.5,342,20.0,0.47,0.0,0.0,0,0,0,1,1
2018-09-16,322.0,17,22.0,89,2.2,285,20.0,0.21,1.0,0.0,0,0,0,1,1
2018-09-16,520.0,18,21.5,89,3.0,350,19.6,0.18,0.0,0.0,0,0,0,1,1
2018-09-16,852.0,19,21.2,87,2.7,479,18.9,0.01,0.0,0.0,0,0,0,1,1
2018-09-16,1073.0,20,21.1,88,1.7,404,19.0,0.0,0.0,0.0,0,0,0,1,1
2018-09-16,1146.0,21,21.2,88,1.7,373,19.1,0.0,0.0,0.0,0,0,0,1,1
2018-09-16,988.0,22,21.4,87,2.4,540,19.1,0.0,0.0,0.0,0,0,0,1,1
